arm_id,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tmo_id,tpo_cod,as_of_date,cnt_events_30d,cnt_events_90d,cnt_events_180d,days_since_last_event,days_since_last_replace,risk_score
3944,0.0,0.0,1.0,50.0,AS,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3849453437384892
3943,0.0,0.0,1.0,50.0,AS,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3849453437384892
3941,0.0,0.0,1.0,50.0,AS,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3849453437384892
3938,0.0,0.0,1.0,50.0,AS,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3849453437384892
3939,0.0,0.0,1.0,50.0,AS,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3849453437384892
11358,800.0,200.0,2.0,70.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.3781459290869281
11359,800.0,200.0,2.0,70.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.3781459290869281
4586,0.0,250.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,3038.8322800925926,3038.8322800925926,0.37553915907834506
3861,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,3376.6746412037037,3376.6746412037037,0.3747817418309227
11042,550.0,0.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.37000666244785557
11192,0.0,0.0,1.0,45.0,LA,287,NN,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.3644251600772104
11197,0.0,0.0,1.0,45.0,LA,287,NN,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.3644251600772104
11194,0.0,0.0,1.0,45.0,LA,287,NN,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.3644251600772104
11189,0.0,0.0,1.0,45.0,LA,287,NN,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.3644251600772104
11413,0.0,0.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.3630533549273401
11498,0.0,0.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.3630533549273401
3860,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,3189.076724537037,3189.076724537037,0.35883714001403444
3638,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,3063.695474537037,3063.695474537037,0.34837429043819446
5817,1100.0,0.0,1.0,400.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.34816855113912326
5844,1100.0,0.0,1.0,400.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.34816855113912326
5823,1100.0,0.0,1.0,400.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.34816855113912326
5836,1100.0,0.0,1.0,400.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.34816855113912326
5838,1100.0,0.0,1.0,400.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.34816855113912326
5837,1100.0,0.0,1.0,400.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.34816855113912326
3691,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,3056.9308912037036,3056.9308912037036,0.3478124867327751
11178,0.0,0.0,1.0,100.0,AU,165,TP,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.34639639645100445
11174,0.0,0.0,1.0,100.0,AU,165,TP,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.34639639645100445
3535,0.0,0.0,1.0,150.0,AS,259,SB,2025-04-15 11:29:29,0,0,0,1627.9950578703704,1627.9950578703704,0.34348758588245654
3525,900.0,0.0,1.0,43.0,AS,772,SB,2025-04-15 11:29:29,0,0,0,1698.0042361111111,1698.0042361111111,0.34111350363866205
10906,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10897,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10892,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10896,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10904,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10905,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10902,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10901,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10894,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
10903,0.0,0.0,1.0,20.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.33946349770357365
11210,0.0,0.0,1.0,400.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.33470187972076315
7511,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5786,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5840,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5803,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5825,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5843,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5841,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
7520,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5818,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5800,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5816,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5801,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5804,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5820,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5819,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5824,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5802,1100.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3328732274668443
5165,1100.0,50.0,1.0,400.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.33243417628768385
5074,900.0,80.0,1.0,70.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.3304547681425526
5073,900.0,80.0,1.0,70.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.3304547681425526
4100,,,1.0,100.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3297307693261795
4098,400.0,0.0,1.0,70.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.32768575806703865
4099,400.0,0.0,1.0,70.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.32768575806703865
5174,0.0,0.0,1.0,250.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3199775407232616
11257,0.0,0.0,1.0,250.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3199775407232616
11243,0.0,0.0,1.0,250.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3199775407232616
11253,0.0,0.0,1.0,250.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3199775407232616
11212,0.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31970799101974917
11320,0.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31970799101974917
11322,0.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31970799101974917
11324,0.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31970799101974917
11215,0.0,0.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31970799101974917
4223,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4224,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4225,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4226,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4211,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4209,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4210,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4208,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4203,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4202,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4205,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4207,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4201,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4206,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4229,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4228,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4200,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4199,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4227,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4198,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4213,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4212,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4204,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
4214,450.0,0.0,1.0,70.0,AU,189,TP,2025-04-15 11:29:29,0,0,0,,,0.3195454774742203
5090,350.0,0.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.31914491151247826
5087,350.0,0.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.31914491151247826
4122,0.0,0.0,1.0,0.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31599476764237594
4101,0.0,0.0,1.0,0.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31599476764237594
4121,0.0,0.0,1.0,0.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31599476764237594
4120,0.0,0.0,1.0,0.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31599476764237594
4072,0.0,0.0,1.0,0.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31599476764237594
3615,0.0,0.0,1.0,0.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31599476764237594
4123,0.0,0.0,1.0,0.0,NN,189,NN,2025-04-15 11:29:29,0,0,0,,,0.31599476764237594
5082,0.0,0.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.3150181794953387
11376,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11465,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11466,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11377,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11393,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11412,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11411,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11410,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11405,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11406,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11381,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11464,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11380,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11382,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11497,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11463,800.0,200.0,1.0,125.0,AS,159,SO,2025-04-15 11:29:29,0,0,0,,,0.31024742420310486
11258,0.0,0.0,1.0,150.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3101779017106035
11244,0.0,0.0,1.0,150.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3101779017106035
11254,0.0,0.0,1.0,150.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3101779017106035
4413,900.0,80.0,2.0,70.0,AU,189,NN,2025-04-15 11:29:29,0,0,0,,,0.3018587724993665
5085,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
5106,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
5084,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
5083,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
5072,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
5105,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
5089,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
5104,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
5086,900.0,80.0,2.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.30155347153068374
3335,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3341,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3346,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3345,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3336,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3371,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3374,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3375,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3337,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3396,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3392,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3388,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3382,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3393,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3493,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3425,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3430,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3377,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3378,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3491,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3489,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3496,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3492,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3376,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3494,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3349,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3358,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3347,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3348,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3359,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
3360,0.0,0.0,1.0,100.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2924587006008622
11199,0.0,0.0,1.0,400.0,PR,309,NN,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.2914402841771441
11198,0.0,0.0,1.0,400.0,PR,309,NN,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.2914402841771441
11444,800.0,200.0,1.0,36.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.29002828666296665
11449,800.0,200.0,1.0,36.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.29002828666296665
11448,800.0,200.0,1.0,36.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.29002828666296665
11450,800.0,200.0,1.0,36.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.29002828666296665
11453,800.0,200.0,1.0,36.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.29002828666296665
11452,800.0,200.0,1.0,36.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.29002828666296665
11451,800.0,200.0,1.0,36.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.29002828666296665
11447,800.0,200.0,1.0,36.0,PL,189,SF,2025-04-15 11:29:29,0,0,0,,,0.29002828666296665
3988,0.0,0.0,1.0,100.0,AS,257,TP,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2898348674457481
3989,0.0,0.0,1.0,100.0,AS,257,TP,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2898348674457481
3990,0.0,0.0,1.0,100.0,AS,257,TP,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2898348674457481
3991,0.0,0.0,1.0,100.0,AS,257,TP,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2898348674457481
3993,0.0,0.0,1.0,100.0,AS,257,TP,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2898348674457481
3992,0.0,0.0,1.0,100.0,AS,257,TP,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2898348674457481
3987,0.0,0.0,1.0,100.0,AS,257,TP,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2898348674457481
3357,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3361,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3350,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3354,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3428,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3429,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3362,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3426,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3373,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3372,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3370,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3369,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3386,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3385,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3368,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3365,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3380,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3381,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3379,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3427,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3431,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3383,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3356,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3355,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3364,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3363,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3389,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3387,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
3384,0.0,0.0,1.0,70.0,LA,144,ME,2025-04-15 11:29:29,0,0,0,,,0.2896475632474015
11015,550.0,0.0,1.0,250.0,PR,309,NN,2025-04-15 11:29:29,0,0,0,3784.665613425926,3784.665613425926,0.2879530024332738
11023,550.0,0.0,1.0,250.0,PR,309,NN,2025-04-15 11:29:29,0,0,0,3784.665613425926,3784.665613425926,0.2879530024332738
11024,550.0,0.0,1.0,250.0,PR,309,NN,2025-04-15 11:29:29,0,0,0,3784.665613425926,3784.665613425926,0.2879530024332738
11362,0.0,0.0,1.0,150.0,AS,287,NN,2025-04-15 11:29:29,0,0,0,,,0.28293746302177575
11346,0.0,0.0,1.0,150.0,AS,287,NN,2025-04-15 11:29:29,0,0,0,,,0.28293746302177575
11363,0.0,0.0,1.0,150.0,AS,287,NN,2025-04-15 11:29:29,0,0,0,,,0.28293746302177575
11345,0.0,0.0,1.0,150.0,AS,287,NN,2025-04-15 11:29:29,0,0,0,,,0.28293746302177575
11014,0.0,0.0,1.0,250.0,PR,309,NN,2025-04-15 11:29:29,0,0,0,3784.665613425926,3784.665613425926,0.2818518128765066
3537,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,1671.9597453703705,1671.9597453703705,0.2788559848724724
3538,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,1671.9597453703705,1671.9597453703705,0.2788559848724724
5312,0.0,150.0,1.0,250.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.2760449762208954
5555,800.0,200.0,1.0,250.0,PR,189,NN,2025-04-15 11:29:29,0,0,0,,,0.27077348958997033
4576,800.0,200.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.2705288998555043
4577,800.0,200.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.2705288998555043
4579,800.0,200.0,1.0,250.0,AS,189,NN,2025-04-15 11:29:29,0,0,0,,,0.2705288998555043
9119,950.0,50.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,3346.8551967592593,,0.26216212389166593
9118,950.0,50.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,3346.8551967592593,,0.26216212389166593
4036,900.0,0.0,1.0,43.0,AS,1306,SO,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2613425316893682
3812,900.0,0.0,1.0,43.0,AS,1306,SO,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2613425316893682
4034,900.0,0.0,1.0,43.0,AS,1306,SO,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2613425316893682
4022,800.0,0.0,1.0,43.0,AS,1306,SO,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2602927690136819
4021,800.0,0.0,1.0,43.0,AS,1306,SO,2025-04-15 11:29:29,0,0,0,3784.767002314815,3784.767002314815,0.2602927690136819
